AVERAGE_GENE_EXPRESSION	r1_C0	r1_C1	r1_C2	r1_C3	r1_C4	r1_C5	r1_C6	r1_C7	r1_C8
ZNF676	0.016	0	0	0	0	0.0181818181818182	0	0	0
ZNF98	0.024	0.117021276595745	0.0677966101694915	0.0677966101694915	0.43859649122807	0.109090909090909	0.0784313725490196	2.4	0
AC011516.1	0	0	0	0.0169491525423729	0	0	0.0196078431372549	0.025	0
ZNF492	0	0.0212765957446809	0	0	0.0350877192982456	0	0.0196078431372549	0.025	0.0434782608695652
CTC-457E21.9	0.044	0.159574468085106	0.0338983050847458	0.0508474576271186	0.175438596491228	0.0363636363636364	0.0784313725490196	0.15	0.0434782608695652
ZNF99	0.008	0.0638297872340425	0	0.0338983050847458	0.175438596491228	0.0181818181818182	0.0588235294117647	0.075	0
ZNF728	0	0.0106382978723404	0	0	0.0526315789473684	0	0	0	0
CTD-2291D10.1	0	0.0106382978723404	0	0.0169491525423729	0.0175438596491228	0	0.0196078431372549	0	0
ZNF730	0.02	0.0851063829787234	0.694915254237288	0.474576271186441	0.192982456140351	0.0545454545454545	0.117647058823529	0.4	0.130434782608696
ZNF724P	0.008	0.0531914893617021	0.0677966101694915	0.0169491525423729	0.0526315789473684	0	0.0196078431372549	0	0
RP11-15H20.7	0.008	0.0957446808510638	0	0.0677966101694915	0.192982456140351	0.0181818181818182	0.0588235294117647	0.025	0
ZNF91	0.24	0.893617021276596	0.661016949152542	0.542372881355932	1.56140350877193	0.254545454545455	0.941176470588235	0.2	0.0869565217391304
ZNF675	0.12	0.542553191489362	0.169491525423729	0.220338983050847	0.771929824561403	0.0545454545454545	0.666666666666667	0.3	0.0434782608695652
ZNF681	0.004	0.0319148936170213	0.0508474576271186	0.0338983050847458	0.0701754385964912	0	0.0588235294117647	0	0
RP11-255H23.4	0.008	0.0531914893617021	0	0.0169491525423729	0.0701754385964912	0	0.0588235294117647	0.025	0
ZNF726	0.004	0.0212765957446809	0.0338983050847458	0	0.0175438596491228	0	0.0196078431372549	0	0
CTB-92J24.3	0.004	0.0106382978723404	0.0169491525423729	0.0338983050847458	0.0175438596491228	0	0.0196078431372549	0	0
ZNF254	0.236	0.670212765957447	0.779661016949153	0.745762711864407	1.21052631578947	0.309090909090909	0.549019607843137	0.55	0.521739130434783
ERVK-28	0.012	0	0	0	0.0350877192982456	0.0181818181818182	0.0196078431372549	0.025	0.0434782608695652
LINC00662	0.072	0.191489361702128	0.254237288135593	0.271186440677966	0.333333333333333	0.127272727272727	0.372549019607843	0.125	0
CTC-459F4.3	0.036	0.702127659574468	0.169491525423729	0.271186440677966	1.52631578947368	0.0545454545454545	0.313725490196078	0.125	0.0434782608695652
CTC-459F4.5	0.02	0.212765957446809	0.0169491525423729	0.0338983050847458	0.491228070175439	0	0.0980392156862745	0	0
CTD-2043I16.1	0	0.0319148936170213	0	0	0	0	0.0196078431372549	0.05	0
AC005780.1	0.012	0.0425531914893617	0	0	0	0	0	0	0
AC005307.3	0.012	0.074468085106383	0.0169491525423729	0	0.0350877192982456	0	0.0784313725490196	0	0.0434782608695652
AC005616.2	0	0	0	0.0338983050847458	0.0175438596491228	0	0	0.025	0
AC011524.1	0.012	0.0212765957446809	0.0169491525423729	0.0338983050847458	0.105263157894737	0	0.0196078431372549	0	0
LINC00906	0.016	0	0	0	0	0	0	0	0
UQCRFS1	0.056	0.287234042553192	0.11864406779661	0.11864406779661	0.245614035087719	0.0727272727272727	0.254901960784314	0.15	0.0869565217391304
CTB-32O4.2	0	0	0	0.0169491525423729	0.0175438596491228	0	0	0.025	0
CTC-525D6.2	0.008	0.106382978723404	0.0169491525423729	0	0.0526315789473684	0	0.0196078431372549	0	0
VSTM2B	0.292	0.404255319148936	0.0338983050847458	0.0169491525423729	0.701754385964912	0.0181818181818182	0.254901960784314	0	0
POP4	0.004	0.0212765957446809	0	0.0508474576271186	0.0701754385964912	0.0181818181818182	0	0.025	0
PLEKHF1	0.008	0	0	0.0169491525423729	0	0.0545454545454545	0	0	0
C19orf12	0.072	0.24468085106383	0.135593220338983	0.220338983050847	0.456140350877193	0.0727272727272727	0.156862745098039	0.1	0.0869565217391304
CCNE1	0	0.0319148936170213	0.0169491525423729	0	0.0175438596491228	0	0.0196078431372549	0.075	0
URI1	0.256	0.436170212765957	0.508474576271186	0.508474576271186	0.789473684210526	0.181818181818182	0.764705882352941	0.375	0.173913043478261
ZNF536	2.232	0.0425531914893617	0.0508474576271186	0.0847457627118644	0.842105263157895	0.763636363636364	3.23529411764706	0.025	0.0434782608695652
CTC-565M22.1	0.004	0	0	0	0	0	0.0392156862745098	0	0
TSHZ3	0.04	0.638297872340426	0.186440677966102	0.0508474576271186	0.491228070175439	0.0181818181818182	0.862745098039216	0.05	0.0869565217391304
AC007796.1	0.016	0.202127659574468	0.11864406779661	0.0169491525423729	0.298245614035088	0	0.137254901960784	0	0
CTC-360P9.4	0.008	0.0425531914893617	0	0	0.0350877192982456	0	0.0196078431372549	0	0
LINC01533	0	0.0106382978723404	0	0	0.0175438596491228	0	0.0196078431372549	0	0
ZNF507	0.076	0.170212765957447	0.101694915254237	0.11864406779661	0.350877192982456	0.0181818181818182	0.0980392156862745	0.125	0
AC007773.2	0.004	0.0106382978723404	0.0169491525423729	0	0	0	0	0	0
DPY19L3	0.06	0.25531914893617	0.440677966101695	0.305084745762712	0.596491228070175	0.218181818181818	0.274509803921569	0.475	0.130434782608696
PDCD5	0.028	0.180851063829787	0.0847457627118644	0.11864406779661	0.350877192982456	0.109090909090909	0.176470588235294	0.15	0.0434782608695652
ANKRD27	0.044	0.372340425531915	0.135593220338983	0.305084745762712	0.596491228070175	0.0909090909090909	0.0588235294117647	0.25	0.0869565217391304
CTC-379B2.4	0.004	0.0106382978723404	0	0.0169491525423729	0.0350877192982456	0	0	0	0
CTD-2538C1.2	0	0.0106382978723404	0.0169491525423729	0.0169491525423729	0.0350877192982456	0	0.0196078431372549	0	0
NUDT19	0.04	0.074468085106383	0.0169491525423729	0.0677966101694915	0.192982456140351	0.0181818181818182	0.0784313725490196	0.075	0.130434782608696
TDRD12	0.008	0.0425531914893617	0	0.0508474576271186	0.157894736842105	0.0181818181818182	0.0196078431372549	0.025	0
SLC7A9	0.008	0.0638297872340425	0	0.0169491525423729	0.105263157894737	0	0.0588235294117647	0	0
CEP89	0.056	0.319148936170213	0.11864406779661	0.254237288135593	0.473684210526316	0.0909090909090909	0.196078431372549	0.125	0.130434782608696
FAAP24	0	0	0	0.0338983050847458	0.0350877192982456	0.0181818181818182	0	0	0
RHPN2	0.048	0.074468085106383	0.0338983050847458	0.169491525423729	0.157894736842105	0.0363636363636364	0.0784313725490196	0.575	0
GPATCH1	0.028	0.106382978723404	0.0677966101694915	0.11864406779661	0.0526315789473684	0.0181818181818182	0.117647058823529	0.1	0.0434782608695652
WDR88	0.052	0.106382978723404	0.0338983050847458	0.0677966101694915	0.210526315789474	0.0181818181818182	0.0784313725490196	0.025	0
LRP3	0.012	0.138297872340426	0.0338983050847458	0.11864406779661	0.105263157894737	0.0181818181818182	0.176470588235294	0.025	0.0434782608695652
SLC7A10	0	0	0	0	0.0350877192982456	0	0.0196078431372549	0.5	0
CEBPA	0	0	0	0.0338983050847458	0.0175438596491228	0	0	0	0
CEBPG	0	0.0425531914893617	0.0169491525423729	0.0847457627118644	0.12280701754386	0.109090909090909	0.0196078431372549	0.05	0.0434782608695652
PEPD	0.072	0.148936170212766	0.101694915254237	0.0677966101694915	0.280701754385965	0.127272727272727	0.0392156862745098	0.05	0.0434782608695652
CHST8	0.008	0.180851063829787	0.169491525423729	0.0169491525423729	0.140350877192982	0	0.0392156862745098	0.025	0
KCTD15	0	0.0851063829787234	0.0847457627118644	0.0677966101694915	0.0350877192982456	0.0181818181818182	0.0588235294117647	0.05	0
LSM14A	0.38	0.680851063829787	0.593220338983051	0.949152542372881	1.40350877192982	0.418181818181818	0.745098039215686	0.625	0.347826086956522
KIAA0355	0.208	0.265957446808511	0.203389830508475	0.305084745762712	0.666666666666667	0.309090909090909	0.450980392156863	0.225	0.0434782608695652
AC010504.2	0.012	0.0212765957446809	0.0338983050847458	0	0.0701754385964912	0.0727272727272727	0.117647058823529	0	0
GPI	0.248	0.851063829787234	0.0847457627118644	0.576271186440678	1.7719298245614	0.981818181818182	0.568627450980392	0.1	0.217391304347826
RP11-618P17.4	0.012	0.191489361702128	0.0338983050847458	0.135593220338983	0.175438596491228	0.0363636363636364	0.235294117647059	0	0
PDCD2L	0.012	0.0851063829787234	0.0169491525423729	0	0.0701754385964912	0.0181818181818182	0.0980392156862745	0	0
UBA2	0.136	0.553191489361702	0.288135593220339	0.254237288135593	0.701754385964912	0.272727272727273	0.431372549019608	0.25	0.347826086956522
WTIP	0.016	0.074468085106383	0.101694915254237	0.0677966101694915	0.105263157894737	0	0.137254901960784	0.075	0
SCGB1B2P	0.004	0.0212765957446809	0	0.0169491525423729	0	0	0	0	0
SCGB2B2	0.176	0.170212765957447	0.203389830508475	0.372881355932203	0.192982456140351	0.181818181818182	0.254901960784314	0.175	0.0869565217391304
ZNF302	0.224	0.457446808510638	0.389830508474576	0.661016949152542	0.754385964912281	0.327272727272727	0.509803921568627	0.3	0.0434782608695652
CTD-2553L13.10	0	0.0106382978723404	0.0169491525423729	0.0169491525423729	0.0701754385964912	0	0.0196078431372549	0.025	0.0434782608695652
ZNF181	0.008	0.0106382978723404	0.0169491525423729	0.101694915254237	0.105263157894737	0	0.0196078431372549	0.025	0
ZNF599	0	0.0106382978723404	0.0169491525423729	0.0338983050847458	0.0526315789473684	0	0	0.025	0
CTC-523E23.4	0	0	0	0.0169491525423729	0.0175438596491228	0	0.0588235294117647	0.025	0
CTC-523E23.11	0	0	0	0.0169491525423729	0.0175438596491228	0	0.0392156862745098	0.05	0
ZNF30	0.032	0.170212765957447	0.11864406779661	0.0677966101694915	0.368421052631579	0.0363636363636364	0.117647058823529	0.1	0
GRAMD1A	0.028	0.106382978723404	0.169491525423729	0.101694915254237	0.157894736842105	0.0727272727272727	0.0980392156862745	0.075	0.0869565217391304
SCN1B	0.016	0.191489361702128	0	0.0169491525423729	0.228070175438596	0.0181818181818182	0.156862745098039	0.05	0.130434782608696
HPN	0.06	0.0531914893617021	0.0169491525423729	0.0169491525423729	0.087719298245614	0	0.0588235294117647	0.05	0
HPN-AS1	0.156	0.074468085106383	0.0677966101694915	0.0508474576271186	0.157894736842105	0.0181818181818182	0.0588235294117647	0.075	0.0434782608695652
LGI4	0.064	0.372340425531915	0	0.0338983050847458	0.596491228070175	0.0545454545454545	0	1.225	0
FXYD1	0.012	0.148936170212766	0.0508474576271186	0.101694915254237	0.175438596491228	0.0181818181818182	0	0.275	0
FXYD7	0.024	0.723404255319149	0	0	1.21052631578947	0	0.117647058823529	0	0
FXYD5	0.004	0.0319148936170213	0	0	0.0175438596491228	0.0363636363636364	0	0	0.0869565217391304
FAM187B	0.004	0.0319148936170213	0	0	0.0175438596491228	0.0181818181818182	0.0196078431372549	0	0
LSR	0.008	0.0106382978723404	0	0.0169491525423729	0.105263157894737	0.0181818181818182	0	0	0
AC002128.5	0.004	0.0106382978723404	0	0	0.0175438596491228	0	0	0	0
USF2	0.024	0.265957446808511	0.0338983050847458	0.11864406779661	0.245614035087719	0.109090909090909	0.0196078431372549	0.1	0.173913043478261
HAMP	0.004	0	0	0	0	0	0	0	0.521739130434783
MAG	0.636	0	0.0338983050847458	0.0169491525423729	0.12280701754386	0.0909090909090909	0	0	0
CD22	0.576	0.0212765957446809	0	0.0169491525423729	0.12280701754386	0.0181818181818182	0.0196078431372549	0	0
FFAR1	0.02	0	0	0	0	0	0	0	0
DMKN	0	0.0531914893617021	0	0	0.0526315789473684	0	0.0196078431372549	0	0
SBSN	0	0.0212765957446809	0	0	0.0175438596491228	0	0	0	0
GAPDHS	0.004	0.0106382978723404	0	0.0338983050847458	0	0	0	0	0
TMEM147-AS1	0.02	0.0531914893617021	0	0.0847457627118644	0.0526315789473684	0.0181818181818182	0.0392156862745098	0	0
TMEM147	0.048	0.191489361702128	0.152542372881356	0.11864406779661	0.157894736842105	0.181818181818182	0.196078431372549	0.175	0
AC002115.5	0.012	0	0.0169491525423729	0	0.0175438596491228	0	0.0196078431372549	0	0
HAUS5	0.016	0.0531914893617021	0.11864406779661	0.11864406779661	0.12280701754386	0.0545454545454545	0.0588235294117647	0.05	0
RBM42	0.024	0.0851063829787234	0.0169491525423729	0.135593220338983	0.0526315789473684	0.0363636363636364	0.0392156862745098	0.1	0
COX6B1	0.108	0.691489361702128	0.203389830508475	0.576271186440678	0.719298245614035	0.163636363636364	0.333333333333333	0.225	0.0869565217391304
UPK1A	0	0.0106382978723404	0.0169491525423729	0	0	0.0181818181818182	0	0	0
UPK1A-AS1	0	0.0212765957446809	0	0	0.0701754385964912	0	0.0392156862745098	0	0
ZBTB32	0	0.127659574468085	0.0338983050847458	0.0847457627118644	0.0701754385964912	0.0181818181818182	0.0392156862745098	0.025	0
KMT2B	0.024	0.138297872340426	0.0677966101694915	0.0508474576271186	0.12280701754386	0.0363636363636364	0.0588235294117647	0.1	0.0869565217391304
AC002398.11	0	0	0	0	0.0350877192982456	0	0	0.025	0
HSPB6	0.004	0	0	0.0677966101694915	0	0	0.0392156862745098	0	0
PROSER3	0.028	0.117021276595745	0.0169491525423729	0.186440677966102	0.228070175438596	0.0181818181818182	0.117647058823529	0.1	0.0869565217391304
AC002398.13	0	0.0212765957446809	0	0	0	0	0.0196078431372549	0.025	0
ARHGAP33	0.076	0.148936170212766	0.0677966101694915	0.0677966101694915	0.140350877192982	0	0.156862745098039	0.05	0
LINC01529	0	0.0425531914893617	0	0.0169491525423729	0.0350877192982456	0	0.0196078431372549	0	0.0869565217391304
PRODH2	0.004	0.0106382978723404	0	0.0169491525423729	0.0175438596491228	0	0.0196078431372549	0.025	0
NPHS1	0.012	0.074468085106383	0	0.0338983050847458	0.087719298245614	0.0181818181818182	0.0588235294117647	0	0
KIRREL2	0	0.0106382978723404	0	0	0.0350877192982456	0	0	0	0
APLP1	1.08	0.638297872340426	0.135593220338983	0.186440677966102	1	0.109090909090909	0.647058823529412	0.05	0.0434782608695652
NFKBID	0	0.0425531914893617	0	0.0169491525423729	0.0701754385964912	0.0181818181818182	0.0196078431372549	0	0.521739130434783
HCST	0.004	0	0.0169491525423729	0	0.0175438596491228	0	0	0	0.130434782608696
TYROBP	0.016	0.0425531914893617	0	0.0338983050847458	0.0701754385964912	0.0181818181818182	0.0392156862745098	0.075	0.782608695652174
LRFN3	0.004	0.0319148936170213	0.0338983050847458	0	0.0350877192982456	0	0	0	0
AF038458.3	0.012	0.0425531914893617	0.0508474576271186	0.0169491525423729	0.0526315789473684	0	0.0588235294117647	0	0
AF038458.5	0.008	0.0212765957446809	0	0	0.0175438596491228	0	0	0	0
SDHAF1	0.004	0.0106382978723404	0	0.0169491525423729	0.0526315789473684	0	0.0588235294117647	0	0
SYNE4	0	0.0212765957446809	0	0.0169491525423729	0.0526315789473684	0	0.0392156862745098	0	0
ALKBH6	0.04	0.212765957446809	0.0847457627118644	0.203389830508475	0.403508771929825	0.0181818181818182	0.176470588235294	0.125	0.0869565217391304
AC002116.7	0.024	0.223404255319149	0.0508474576271186	0.101694915254237	0.245614035087719	0.0363636363636364	0.0392156862745098	0.025	0
CLIP3	0.048	0.287234042553192	0.11864406779661	0.101694915254237	0.43859649122807	0.0545454545454545	0.215686274509804	0.05	0
THAP8	0.004	0.0319148936170213	0.0338983050847458	0.0169491525423729	0.105263157894737	0.0181818181818182	0.0196078431372549	0	0
WDR62	0.024	0.0851063829787234	0	0.0338983050847458	0.175438596491228	0.0181818181818182	0.0392156862745098	0	0.0434782608695652
POLR2I	0.044	0.0638297872340425	0.0677966101694915	0.0847457627118644	0.0701754385964912	0.0545454545454545	0.0980392156862745	0.025	0
TBCB	0.28	0.265957446808511	0.11864406779661	0.271186440677966	0.421052631578947	0.290909090909091	0.196078431372549	0.225	0.130434782608696
CAPNS1	0.088	0.212765957446809	0.11864406779661	0.186440677966102	0.350877192982456	0.0727272727272727	0.176470588235294	0.075	0
AD001527.7	0	0.0106382978723404	0	0	0.0175438596491228	0	0.0196078431372549	0	0
COX7A1	0.028	0.180851063829787	0	0.0338983050847458	0.228070175438596	0.0363636363636364	0.117647058823529	0	0
ZNF565	0.552	0.925531914893617	0.864406779661017	0.830508474576271	1.45614035087719	0.709090909090909	1.37254901960784	0.325	0.173913043478261
ZNF146	0.196	0.265957446808511	0.338983050847458	0.338983050847458	0.508771929824561	0.345454545454545	0.627450980392157	0.2	0.130434782608696
CTD-3162L10.1	0.008	0.0212765957446809	0.0338983050847458	0	0.0175438596491228	0	0.0196078431372549	0	0
LINC00665	0.064	0.170212765957447	0.169491525423729	0.220338983050847	0.403508771929825	0.0909090909090909	0.235294117647059	0.125	0.0434782608695652
ZFP14	0.14	0.180851063829787	0.457627118644068	0.322033898305085	0.543859649122807	0.145454545454545	0.254901960784314	0.1	0.173913043478261
ZFP82	0.088	0.265957446808511	0.11864406779661	0.288135593220339	0.491228070175439	0	0.294117647058824	0.15	0.0434782608695652
ZNF566	0.072	0.351063829787234	0.220338983050847	0.11864406779661	0.456140350877193	0.2	0.235294117647059	0.1	0.0869565217391304
ZNF260	0.048	0.074468085106383	0.0677966101694915	0.254237288135593	0.263157894736842	0.0545454545454545	0.0392156862745098	0.075	0
AC092295.4	0.008	0.0319148936170213	0	0	0.0526315789473684	0	0.0196078431372549	0	0
ZNF529	0.172	0.446808510638298	0.169491525423729	0.406779661016949	0.87719298245614	0.109090909090909	0.470588235294118	0.225	0.130434782608696
ZNF529-AS1	0.056	0.138297872340426	0.169491525423729	0.288135593220339	0.228070175438596	0.0727272727272727	0.137254901960784	0.1	0.0434782608695652
ZNF382	0.032	0.24468085106383	0.101694915254237	0.11864406779661	0.368421052631579	0.0181818181818182	0.0980392156862745	0.2	0
ZNF461	0.02	0.138297872340426	0.11864406779661	0.135593220338983	0.403508771929825	0.0545454545454545	0.215686274509804	0.025	0
ZNF567	0.048	0.191489361702128	0.0677966101694915	0.101694915254237	0.157894736842105	0.0727272727272727	0.0196078431372549	0.025	0
ZNF850	0.052	0.117021276595745	0.0847457627118644	0.0677966101694915	0.315789473684211	0.0727272727272727	0.137254901960784	0.025	0.0869565217391304
CTD-2162K18.4	0	0.0212765957446809	0.0338983050847458	0	0.0175438596491228	0	0	0	0
ZNF790-AS1	0.06	0.191489361702128	0.152542372881356	0.338983050847458	0.263157894736842	0.0363636363636364	0.176470588235294	0.05	0
ZNF790	0.064	0.25531914893617	0.271186440677966	0.322033898305085	0.385964912280702	0.145454545454545	0.196078431372549	0.1	0.0434782608695652
ZNF345	0.116	0.25531914893617	0.305084745762712	0.423728813559322	0.491228070175439	0.0545454545454545	0.196078431372549	0.275	0.130434782608696
ZNF829	0.008	0.0425531914893617	0.0338983050847458	0.0338983050847458	0.105263157894737	0.0363636363636364	0.0392156862745098	0	0.0434782608695652
ZNF568	0.088	0.212765957446809	0.186440677966102	0.203389830508475	0.280701754385965	0.127272727272727	0.274509803921569	0.225	0.0434782608695652
ZNF420	0.064	0.308510638297872	0.0169491525423729	0.186440677966102	0.543859649122807	0.109090909090909	0.235294117647059	0.1	0
CTD-2293H3.2	0	0.0212765957446809	0.0169491525423729	0.0508474576271186	0.0526315789473684	0	0.0784313725490196	0	0
CTC-454I21.3	0.032	0.0212765957446809	0.0169491525423729	0	0.0701754385964912	0	0.0196078431372549	0	0
ZNF585B	0.004	0.106382978723404	0.0677966101694915	0.11864406779661	0.157894736842105	0.0363636363636364	0.156862745098039	0	0
ZNF383	0.076	0.138297872340426	0.101694915254237	0.0508474576271186	0.087719298245614	0.0545454545454545	0.0980392156862745	0.05	0
LINC01535	0.02	0.0212765957446809	0.135593220338983	0.0338983050847458	0.087719298245614	0.0181818181818182	0.0588235294117647	0.05	0
CTD-3220F14.1	0	0	0.0508474576271186	0	0.0350877192982456	0.0181818181818182	0	0	0
HKR1	0.124	0.234042553191489	0.186440677966102	0.254237288135593	0.491228070175439	0.2	0.274509803921569	0.2	0.130434782608696
ZNF527	0.008	0.0319148936170213	0.0169491525423729	0.0169491525423729	0.105263157894737	0	0.0392156862745098	0	0
ZNF569	0.044	0.138297872340426	0.101694915254237	0.101694915254237	0.245614035087719	0.0727272727272727	0.196078431372549	0.025	0
ZNF570	0.004	0.0531914893617021	0.0169491525423729	0.0169491525423729	0.0701754385964912	0.0181818181818182	0.0392156862745098	0.025	0
ZNF793-AS1	0.008	0.0212765957446809	0	0.0169491525423729	0	0.0181818181818182	0	0.025	0
ZNF793	0.044	0.170212765957447	0.186440677966102	0.169491525423729	0.421052631578947	0.0181818181818182	0.137254901960784	0.15	0
ZNF540	0.08	0.457446808510638	0.101694915254237	0.254237288135593	0.824561403508772	0.218181818181818	0.647058823529412	0.1	0.0434782608695652
ZNF571	0.032	0.0638297872340425	0.0677966101694915	0.0508474576271186	0.140350877192982	0.0545454545454545	0.0392156862745098	0.025	0.0434782608695652
ZFP30	0.1	0.180851063829787	0.271186440677966	0.305084745762712	0.508771929824561	0.109090909090909	0.294117647058824	0.15	0.173913043478261
CTD-2528L19.4	0.012	0.0425531914893617	0.0338983050847458	0	0.0175438596491228	0	0.0588235294117647	0	0
CTD-2528L19.6	0.008	0.0425531914893617	0.0338983050847458	0.0169491525423729	0.087719298245614	0	0.0588235294117647	0.025	0
ZNF573	0.06	0.372340425531915	0.271186440677966	0.288135593220339	0.596491228070175	0.0363636363636364	0.450980392156863	0.15	0.0434782608695652
CTD-2554C21.2	0	0.0212765957446809	0.0169491525423729	0	0.0350877192982456	0	0	0	0
AC016582.2	0.008	0.0531914893617021	0	0.0338983050847458	0.0526315789473684	0	0	0	0
WDR87	0	0.0106382978723404	0	0	0.0350877192982456	0	0.0392156862745098	0	0
SIPA1L3	0.352	0.936170212765957	0.983050847457627	0.677966101694915	1.64912280701754	0.4	1.13725490196078	0.475	0.608695652173913
DPF1	0.028	0.436170212765957	0.0677966101694915	0.0508474576271186	0.43859649122807	0.0181818181818182	0.294117647058824	0.025	0
SPINT2	0.12	0.074468085106383	0	0.0338983050847458	0.12280701754386	0.0181818181818182	0.0980392156862745	0	0
PPP1R14A	0.696	0.0319148936170213	0.0338983050847458	0.101694915254237	0.175438596491228	0.0545454545454545	0.0392156862745098	0.075	0
CTB-102L5.4	0	0.0106382978723404	0	0.0508474576271186	0.12280701754386	0.0363636363636364	0.0392156862745098	0.025	0.0869565217391304
YIF1B	0.052	0.074468085106383	0.0169491525423729	0.152542372881356	0.228070175438596	0.0909090909090909	0.156862745098039	0.025	0
KCNK6	0.016	0.0319148936170213	0.0169491525423729	0.0338983050847458	0.0350877192982456	0.0363636363636364	0.0588235294117647	0	0.0869565217391304
CATSPERG	0.092	0.25531914893617	0.0508474576271186	0.152542372881356	0.421052631578947	0.0909090909090909	0.137254901960784	0.025	0.130434782608696
PSMD8	0.072	0.212765957446809	0.0677966101694915	0.135593220338983	0.298245614035088	0.0909090909090909	0.176470588235294	0.1	0.0434782608695652
SPRED3	0	0	0.0169491525423729	0.0847457627118644	0.087719298245614	0.0181818181818182	0.0588235294117647	0	0
FAM98C	0.04	0.127659574468085	0.0847457627118644	0.0847457627118644	0.263157894736842	0.0545454545454545	0.176470588235294	0.025	0.0434782608695652
RASGRP4	0.004	0.0425531914893617	0	0	0.0175438596491228	0.0181818181818182	0	0	0
RYR1	0.032	0.148936170212766	0.0677966101694915	0.0847457627118644	0.350877192982456	0.0181818181818182	0.215686274509804	0.375	0.826086956521739
MAP4K1	0	0.0212765957446809	0	0	0.0526315789473684	0.0363636363636364	0.0196078431372549	0.025	0
CTB-186G2.1	0	0	0	0	0.0175438596491228	0	0.0196078431372549	0	0.0434782608695652
EIF3K	0.124	0.382978723404255	0.220338983050847	0.254237288135593	0.508771929824561	0.163636363636364	0.509803921568627	0.25	0.0869565217391304
ACTN4	0.292	0.425531914893617	0.322033898305085	0.220338983050847	0.894736842105263	0.309090909090909	0.215686274509804	0.25	0.173913043478261
CAPN12	0.016	0.0319148936170213	0	0	0.0350877192982456	0.0181818181818182	0.0392156862745098	0	0
LGALS4	0.004	0.0106382978723404	0.0169491525423729	0.0508474576271186	0	0	0.0392156862745098	0.025	0.0434782608695652
ECH1	0.032	0.127659574468085	0.0847457627118644	0.0338983050847458	0.087719298245614	0.0181818181818182	0.0196078431372549	0.1	0
AC104534.3	0.004	0.0106382978723404	0.0169491525423729	0	0	0	0	0	0
HNRNPL	0.1	0.340425531914894	0.11864406779661	0.152542372881356	0.43859649122807	0.163636363636364	0.274509803921569	0.125	0.0869565217391304
RINL	0.012	0.0319148936170213	0	0.0169491525423729	0.0701754385964912	0	0.0392156862745098	0	0
SIRT2	0.452	0.265957446808511	0.271186440677966	0.186440677966102	0.596491228070175	0.127272727272727	0.411764705882353	0.15	0
NFKBIB	0.032	0.0425531914893617	0.0169491525423729	0.0508474576271186	0.105263157894737	0.109090909090909	0.0588235294117647	0.05	0.0434782608695652
CCER2	0.004	0.0212765957446809	0.0169491525423729	0.0338983050847458	0.0526315789473684	0	0.0196078431372549	0	0
SARS2	0	0.0531914893617021	0.0338983050847458	0.0338983050847458	0.0175438596491228	0	0.0196078431372549	0.05	0
CTC-360G5.8	0.004	0.0106382978723404	0	0.0338983050847458	0	0	0	0	0
MRPS12	0.012	0.0638297872340425	0.0508474576271186	0.0338983050847458	0.0526315789473684	0.0727272727272727	0	0.1	0
FBXO17	0.008	0.297872340425532	0.186440677966102	0.338983050847458	0.368421052631579	0.0545454545454545	0.254901960784314	0.025	0.0869565217391304
FBXO27	0.04	0.425531914893617	0.0508474576271186	0.101694915254237	0.43859649122807	0.0545454545454545	0.431372549019608	0.075	0.0434782608695652
ACP7	0.008	0	0	0.0169491525423729	0.0350877192982456	0.0363636363636364	0.0392156862745098	0	0
PAK4	0.044	0.0638297872340425	0.0677966101694915	0.101694915254237	0.228070175438596	0.0181818181818182	0.196078431372549	0.075	0.0434782608695652
CTC-218B8.3	0.004	0.0106382978723404	0.0169491525423729	0	0.0350877192982456	0	0.0392156862745098	0	0.0434782608695652
LRFN1	0	0.074468085106383	0	0	0.0526315789473684	0.0181818181818182	0.0196078431372549	0	0
GMFG	0.036	0.0106382978723404	0.0508474576271186	0.0508474576271186	0.0701754385964912	0.0181818181818182	0.0196078431372549	0.025	0
SAMD4B	0.296	0.329787234042553	0.423728813559322	0.271186440677966	0.543859649122807	0.272727272727273	0.196078431372549	0.4	0.130434782608696
PAF1	0.024	0.0851063829787234	0.0169491525423729	0.0508474576271186	0.0175438596491228	0.0545454545454545	0.0196078431372549	0.025	0.0434782608695652
MED29	0.02	0.074468085106383	0.0338983050847458	0.11864406779661	0.157894736842105	0.0363636363636364	0.0588235294117647	0.1	0
ZFP36	0.024	0.0638297872340425	0.0677966101694915	1.89830508474576	0.192982456140351	0.254545454545455	0.0196078431372549	1.475	1.91304347826087
PLEKHG2	0.012	0.0425531914893617	0.0338983050847458	0.0508474576271186	0.0701754385964912	0.0181818181818182	0.0588235294117647	0.025	0.0434782608695652
RPS16	0.16	0.308510638297872	0.423728813559322	0.525423728813559	0.368421052631579	0.363636363636364	0.294117647058824	0.2	0.478260869565217
SUPT5H	0.116	0.382978723404255	0.23728813559322	0.457627118644068	0.578947368421053	0.163636363636364	0.333333333333333	0.425	0.0434782608695652
TIMM50	0.02	0.202127659574468	0.0847457627118644	0.0508474576271186	0.263157894736842	0.0363636363636364	0.137254901960784	0.05	0
DLL3	0.008	0.0425531914893617	1.69491525423729	0.0677966101694915	0.0350877192982456	0.0181818181818182	0.0784313725490196	0.05	0
SELV	0	0	0.101694915254237	0.0169491525423729	0.0175438596491228	0	0.0392156862745098	0.025	0
